
time;ax;ay;az;wx;wy;wz;
5.5040;-0.5244;-0.5203;1.3311;-0.1920;0.1920;-0.0349;
5.5820;-0.5244;-0.5203;1.3311;-0.1920;0.1920;-0.0349;
5.5840;-0.5244;-0.5203;1.3311;0.3316;0.3840;0.2618;
5.5870;1.8081;-0.3788;-0.1255;0.3316;0.3840;0.2618;
5.5880;1.8081;-0.3788;-0.1255;0.3316;0.3840;0.2618;
5.6300;1.8081;-0.3788;-0.1255;0.3316;0.3840;0.2618;
5.6330;1.8081;-0.3788;-0.1255;0.3316;0.3840;0.2618;
5.6340;1.8081;-0.3788;-0.1255;0.6458;0.4189;0.2792;
5.6350;-0.9894;-0.7357;-0.0542;0.6458;0.4189;0.2792;
5.7030;-0.9894;-0.7357;-0.0542;0.6458;0.4189;0.2792;
5.7040;-0.9894;-0.7357;-0.0542;0.6458;0.4189;0.2792;
5.7050;-0.9894;-0.7357;-0.0542;0.6458;0.2792;0.1571;
5.7060;-3.3627;-0.2788;-0.3908;0.6458;0.2792;0.1571;
5.7620;-3.3627;-0.2788;-0.3908;0.6458;0.2792;0.1571;
5.7640;-3.3627;-0.2788;-0.3908;0.6458;0.2792;0.1571;
5.7650;-3.3627;-0.2788;-0.3908;0.5236;0.0349;0.0349;
5.7660;-4.0610;-1.3690;-0.3155;0.5236;0.0349;0.0349;
