
time;ax;ay;az;wx;wy;wz;
5.8050;1.0779;-3.1531;-1.7559;-0.5410;-0.6283;0.2443;
5.8060;1.4356;-6.9216;-0.7870;-0.5410;-0.6283;0.2443;
5.8680;1.4356;-6.9216;-0.7870;-0.5410;-0.6283;0.2443;
5.8710;1.4356;-6.9216;-0.7870;-0.5410;-0.6283;0.2443;
5.8710;1.4356;-6.9216;-0.7870;-0.4887;-0.6981;0.2618;
5.8720;0.5123;-3.4279;-7.2445;-0.4887;-0.6981;0.2618;
5.9340;0.5123;-3.4279;-7.2445;-0.4887;-0.6981;0.2618;
5.9370;0.5123;-3.4279;-7.2445;-0.4887;-0.6981;0.2618;
5.9370;0.5123;-3.4279;-7.2445;-0.4189;-0.7330;0.4538;
5.9380;-3.4542;-2.0654;-5.5626;-0.4189;-0.7330;0.4538;
6.0010;-3.4542;-2.0654;-5.5626;-0.4189;-0.7330;0.4538;
6.0030;-3.4542;-2.0654;-5.5626;-0.4189;-0.7330;0.4538;
6.0030;-3.4542;-2.0654;-5.5626;-0.3316;-0.7505;0.7854;
6.0040;0.9937;-14.6071;-0.1455;-0.3316;-0.7505;0.7854;
6.0670;0.9937;-14.6071;-0.1455;-0.3316;-0.7505;0.7854;
6.0690;0.9937;-14.6071;-0.1455;-0.3316;-0.7505;0.7854;
6.0700;0.9937;-14.6071;-0.1455;-0.2094;-0.8552;1.2042;
6.0700;-4.4883;-0.5210;-5.9787;-0.2094;-0.8552;1.2042;
6.1520;-4.4883;-0.5210;-5.9787;-0.2094;-0.8552;1.2042;
6.1530;-4.4883;-0.5210;-5.9787;-0.0698;-1.1519;1.7453;
6.1530;-0.0813;-3.3004;-6.7108;-0.0698;-1.1519;1.7453;
6.1540;-0.0813;-3.3004;-6.7108;-0.0698;-1.1519;1.7453;
6.2030;-0.0813;-3.3004;-6.7108;-0.0698;-1.1519;1.7453;
6.2030;-0.0813;-3.3004;-6.7108;-0.0698;-1.1519;1.7453;
6.2040;-0.0813;-3.3004;-6.7108;0.0174;-1.4137;2.1641;
6.2050;-3.2348;-2.3191;-0.8736;0.0174;-1.4137;2.1641;
6.2760;-3.2348;-2.3191;-0.8736;0.0174;-1.4137;2.1641;
6.2770;-3.2348;-2.3191;-0.8736;0.0000;-1.5009;2.2514;
6.2780;-1.4960;-2.7818;-0.1389;0.0000;-1.5009;2.2514;
6.2790;-1.4960;-2.7818;-0.1389;0.0000;-1.5009;2.2514;
6.3620;-1.4960;-2.7818;-0.1389;0.0000;-1.5009;2.2514;
6.3620;-1.4960;-2.7818;-0.1389;-0.0872;-1.2915;1.9722;
6.3630;0.0132;-3.0690;-0.8818;-0.0872;-1.2915;1.9722;
6.3630;0.0132;-3.0690;-0.8818;-0.0872;-1.2915;1.9722;
6.3990;0.0132;-3.0690;-0.8818;-0.0872;-1.2915;1.9722;
6.4000;0.0132;-3.0690;-0.8818;-0.1920;-0.8377;1.3613;
6.4000;-0.9224;-1.8280;-1.5066;-0.1920;-0.8377;1.3613;
6.4020;-0.9224;-1.8280;-1.5066;-0.1920;-0.8377;1.3613;
6.4620;-0.9224;-1.8280;-1.5066;-0.1920;-0.8377;1.3613;
6.4650;-0.9224;-1.8280;-1.5066;-0.1920;-0.8377;1.3613;
6.4650;-0.9224;-1.8280;-1.5066;-0.1571;-0.1222;0.6108;
6.4660;-2.1172;-1.6434;-4.9930;-0.1571;-0.1222;0.6108;
6.5290;-2.1172;-1.6434;-4.9930;-0.1571;-0.1222;0.6108;
6.5310;-2.1172;-1.6434;-4.9930;-0.1571;-0.1222;0.6108;
6.5320;-2.1172;-1.6434;-4.9930;-0.0524;0.3490;0.1571;
6.5330;1.6665;-5.7352;3.6306;-0.0524;0.3490;0.1571;
6.5940;1.6665;-5.7352;3.6306;-0.0524;0.3490;0.1571;
6.5970;1.6665;-5.7352;3.6306;-0.0524;0.3490;0.1571;
6.5970;1.6665;-5.7352;3.6306;-0.0174;0.5934;-0.1222;
6.5980;-0.7602;-0.3189;-6.0555;-0.0174;0.5934;-0.1222;
6.6610;-0.7602;-0.3189;-6.0555;-0.0174;0.5934;-0.1222;
6.6630;-0.7602;-0.3189;-6.0555;-0.0174;0.5934;-0.1222;
6.6640;-0.7602;-0.3189;-6.0555;-0.0349;0.5934;-0.2792;
6.6650;3.3849;0.8201;0.5549;-0.0349;0.5934;-0.2792;
6.7270;3.3849;0.8201;0.5549;-0.0349;0.5934;-0.2792;
6.7290;3.3849;0.8201;0.5549;-0.0349;0.5934;-0.2792;
6.7300;3.3849;0.8201;0.5549;-0.1745;0.3316;-0.2967;
6.7300;2.1020;-0.8431;0.3043;-0.1745;0.3316;-0.2967;
6.7940;2.1020;-0.8431;0.3043;-0.1745;0.3316;-0.2967;
6.7950;2.1020;-0.8431;0.3043;-0.1745;0.3316;-0.2967;
6.7970;2.1020;-0.8431;0.3043;-0.3316;0.3316;-0.4363;
6.7970;0.9769;1.2362;-3.7649;-0.3316;0.3316;-0.4363;
6.8590;0.9769;1.2362;-3.7649;-0.3316;0.3316;-0.4363;
